,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,K,D
0,2023-06-20 00:00:00-04:00,337.9072972499603,340.66583518800127,334.47154731996903,336.6524963378906,26375400,0.0,0.0,0.0,0.0
1,2023-06-21 00:00:00-04:00,334.9794110472458,336.3338044874244,330.6971997938396,332.1810302734375,25117800,0.0,0.0,0.0,0.0
2,2023-06-22 00:00:00-04:00,332.73874619932565,338.7139422557476,331.96197192764754,338.3056335449219,23556800,0.0,0.0,0.0,0.0
3,2023-06-23 00:00:00-04:00,332.9777345716836,336.56285817890137,332.0715232740952,333.635009765625,23084700,0.0,0.0,0.0,0.0
4,2023-06-26 00:00:00-04:00,332.34040625987984,334.7205102215815,327.1320160837381,327.2415771484375,21520600,0.0,0.0,0.0,0.0
5,2023-06-27 00:00:00-04:00,330.48807094926684,334.76034453134736,327.9386564608699,333.1868896484375,24354100,0.0,0.0,0.0,0.0
6,2023-06-28 00:00:00-04:00,333.2765258916356,336.5828083718915,332.4300336963734,334.46160888671875,20259500,0.0,0.0,0.0,0.0
7,2023-06-29 00:00:00-04:00,333.32629568631734,334.72050198852514,331.24493942241105,333.6648864746094,16997000,0.0,0.0,0.0,0.0
8,2023-06-30 00:00:00-04:00,336.35372761355035,341.31315102971,335.80601349273024,339.1322021484375,26823800,0.0,0.0,0.0,0.0
9,2023-07-03 00:00:00-04:00,337.78779428822406,339.4907166553488,335.1786302052303,336.5927429199219,12508700,0.0,0.0,22.237822459739135,7.412607486579711
10,2023-07-05 00:00:00-04:00,333.70472772658985,340.23760612672635,333.346230561525,336.7520751953125,18172400,0.0,0.0,37.43755441384462,17.42092312900135
11,2023-07-06 00:00:00-04:00,335.90560250746563,341.57208269578587,334.1130557953846,339.85919189453125,28161200,0.0,0.0,54.33767962841968,29.726508628807455
12,2023-07-07 00:00:00-04:00,337.9172523752863,340.377042566986,335.6068360026335,335.825927734375,21185300,0.0,0.0,56.2940753053964,38.582364187670436
13,2023-07-10 00:00:00-04:00,333.21675910091074,333.84415952362195,326.2357289372572,330.45819091796875,32791400,0.0,0.0,46.70684089781853,41.29052309105313
14,2023-07-11 00:00:00-04:00,329.6914063018338,331.4839530038405,325.64819264102937,331.0955810546875,26698200,0.0,0.0,42.54086224955879,41.70730281055502
15,2023-07-12 00:00:00-04:00,335.20847412668775,340.2375848567656,334.28232611675054,335.8059997558594,29995300,0.0,0.0,49.6238195132042,44.34614171143808
16,2023-07-13 00:00:00-04:00,338.1562481191937,342.3189606017322,337.61847198297033,341.2434387207031,20567200,0.0,0.0,64.26536510696576,50.985882843280635
17,2023-07-14 00:00:00-04:00,346.1530658810273,349.9771877468379,342.8866265545171,343.8127746582031,28302200,0.0,0.0,67.73100281561923,56.567589500726825
18,2023-07-17 00:00:00-04:00,344.2509391993631,345.5555211811087,340.78534509456847,344.3007507324219,20363900,0.0,0.0,70.71000752695146,61.2817288428017
19,2023-07-18 00:00:00-04:00,344.40031251704687,365.2637165927076,340.7554698379197,358.0038452148437,64872700,0.0,0.0,74.36473019832934,65.64272929464424
20,2023-07-19 00:00:00-04:00,360.25453075354307,360.9615871142568,350.98302058965135,353.6120910644531,39732900,0.0,0.0,73.10589785967241,68.13045214965362
21,2023-07-20 00:00:00-04:00,352.10834952438506,356.4901538536981,343.94223615366025,345.43603515625,33778400,0.0,0.0,65.38717125419926,67.21602518450216
22,2023-07-21 00:00:00-04:00,347.70661041818244,348.8518502484507,338.4251319349334,342.3488464355469,69368900,0.0,0.0,57.643728131380385,64.02525950012823
23,2023-07-24 00:00:00-04:00,344.42025005444174,345.48583393087284,340.8948760289403,343.68328857421875,26678100,0.0,0.0,48.543785757503244,58.864768252586565
24,2023-07-25 00:00:00-04:00,345.6750258615168,350.4352944234902,343.6434811433643,349.529052734375,41637700,0.0,0.0,46.72374089337707,54.81775913285006
25,2023-07-26 00:00:00-04:00,340.02849892035084,343.2451571306491,331.732917890631,336.3736572265625,58383700,0.0,0.0,35.76257027222737,48.46602951264249
26,2023-07-27 00:00:00-04:00,339.0724444529238,339.9189061844488,327.6896737196322,329.352783203125,39635300,0.0,0.0,25.317119900294486,40.74972630852649
27,2023-07-28 00:00:00-04:00,332.2906090994921,338.60439565515,331.7926761182122,336.9711608886719,28484900,0.0,0.0,25.112033002666955,35.53716187323998
28,2023-07-31 00:00:00-04:00,335.52717700819426,336.3039512515072,331.9818661840747,334.53131103515625,25446000,0.0,0.0,23.595622310360742,31.556648685613567
29,2023-08-01 00:00:00-04:00,333.8043146638683,337.1404717191471,332.3204841038314,334.9495544433594,18311900,0.0,0.0,24.132914519334967,29.082070630187367
30,2023-08-02 00:00:00-04:00,332.250781665913,332.250781665913,325.01081632516764,326.1461181640625,27761300,0.0,0.0,17.57707266721284,25.247071309195857
31,2023-08-03 00:00:00-04:00,324.6522951477462,328.51625984219265,324.60251400751105,325.3095703125,18253700,0.0,0.0,12.630398688185892,21.0415137688592
32,2023-08-04 00:00:00-04:00,330.5080139663209,333.7545468616304,325.8871811241278,326.4249572753906,23727700,0.0,0.0,10.771855824288753,17.618294454002385
33,2023-08-07 00:00:00-04:00,327.01250323293056,329.74116626152727,326.1660110813723,328.74530029296875,17741500,0.0,0.0,14.588602967378902,16.608397291794557
34,2023-08-08 00:00:00-04:00,325.60832908212666,327.3909376782454,321.66470835003275,324.7020874023437,22327600,0.0,0.0,15.272183823252535,16.16299280228055
35,2023-08-09 00:00:00-04:00,325.12038090250286,325.7577193520344,319.7227736995966,320.8979187011719,22373300,0.0,0.0,12.256039312803594,14.860674972454897
36,2023-08-10 00:00:00-04:00,324.67219271500045,326.90295301734875,319.852205362355,321.594970703125,20113700,0.0,0.0,11.753632866137595,13.824994270349128
37,2023-08-11 00:00:00-04:00,318.9360533843742,321.0771591960147,317.890375854444,319.6829528808594,24342600,0.0,0.0,10.939769269120077,12.863252603272777
38,2023-08-14 00:00:00-04:00,320.06140053079065,322.7203458329733,318.756788060945,322.700439453125,18836100,0.0,0.0,17.39994482791731,14.375483344820953
39,2023-08-15 00:00:00-04:00,321.6646901573458,323.7460462702175,319.57336566008297,320.5293884277344,16966300,0.0,0.0,17.144979452771945,15.29864871413795
40,2023-08-16 00:00:00-04:00,320.1501907681655,323.76288385312847,319.1522163200655,319.7510070800781,20698900,0.68,0.0,15.339490355124692,15.312262594466864
41,2023-08-17 00:00:00-04:00,319.8907494437038,321.2180421061188,315.5695028752585,316.2381591796875,21257200,0.0,0.0,11.799081129470347,14.14120210613469
42,2023-08-18 00:00:00-04:00,313.85296891354835,317.735104067101,310.9189216513103,315.8389587402344,24744800,0.0,0.0,17.822408914362146,15.368271042210509
43,2023-08-21 00:00:00-04:00,317.28601600411946,322.11620878523865,316.3978345626308,321.22802734375,24040000,0.0,0.0,33.380366083280926,21.372302722567312
44,2023-08-22 00:00:00-04:00,324.84067450228173,325.419486266758,320.8088493080347,321.80682373046875,16102000,0.0,0.0,44.95936799912548,29.23465781475337
45,2023-08-23 00:00:00-04:00,323.1640950297817,328.53320246565784,322.8048083893157,326.337646484375,21166400,0.0,0.0,59.15136667789872,39.20689410246848
46,2023-08-24 00:00:00-04:00,332.1758157435661,332.3055573004446,319.3119099232981,319.3218994140625,23281400,0.0,0.0,52.53117392478972,43.64832070990889
47,2023-08-25 00:00:00-04:00,320.8188544667443,324.7009593226165,318.1542492281719,322.3258056640625,21684100,0.0,0.0,52.799617648353035,46.6987530227236
48,2023-08-28 00:00:00-04:00,325.00036343778584,325.48936117303754,321.06834166353264,323.0443420410156,14808500,0.0,0.0,54.0984950606897,49.16533370204563
49,2023-08-29 00:00:00-04:00,321.2280097782595,328.3136342204368,321.2280097782595,327.7447814941406,19284600,0.0,0.0,62.29054530297648,53.540404235689245
50,2023-08-30 00:00:00-04:00,328.00427137806645,329.14194639844766,325.788766911258,328.1240234375,15222100,0.0,0.0,68.34300080539263,58.47460309225704
51,2023-08-31 00:00:00-04:00,328.5332160809878,330.23974394057524,326.11810440148776,327.0961303710937,26411000,0.0,0.0,67.97940535090655,61.642870511806876
52,2023-09-01 00:00:00-04:00,330.63891946923746,331.31753479996723,326.11809633494977,327.9942932128906,14931200,0.0,0.0,68.49777653065655,63.92783918475676
