,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,K,D
0,2023-06-20 00:00:00-04:00,278.7300109863281,284.79998779296875,276.2200012207031,284.3299865722656,20701600,0.0,0.0,0.0,0.0
1,2023-06-21 00:00:00-04:00,283.5299987792969,284.0,278.3599853515625,281.6400146484375,20556200,0.0,0.0,0.0,0.0
2,2023-06-22 00:00:00-04:00,279.0799865722656,285.260009765625,277.7900085449219,284.8800048828125,17563100,0.0,0.0,0.0,0.0
3,2023-06-23 00:00:00-04:00,281.510009765625,289.6700134277344,278.95001220703125,288.7300109863281,50988400,0.0,0.0,0.0,0.0
4,2023-06-26 00:00:00-04:00,288.70001220703125,289.7900085449219,277.6000061035156,278.4700012207031,24232700,0.0,0.0,0.0,0.0
5,2023-06-27 00:00:00-04:00,282.010009765625,289.3500061035156,280.6499938964844,287.04998779296875,26108300,0.0,0.0,0.0,0.0
6,2023-06-28 00:00:00-04:00,284.82000732421875,289.54998779296875,284.0599975585937,285.2900085449219,16722100,0.0,0.0,0.0,0.0
7,2023-06-29 00:00:00-04:00,284.5,286.57000732421875,280.69000244140625,281.5299987792969,15395700,0.0,0.0,0.0,0.0
8,2023-06-30 00:00:00-04:00,284.760009765625,289.04998779296875,284.4200134277344,286.9800109863281,19676000,0.0,0.0,0.0,0.0
9,2023-07-03 00:00:00-04:00,286.70001220703125,289.3999938964844,284.8500061035156,286.0199890136719,8629300,0.0,0.0,23.024285545001945,7.674761848333981
10,2023-07-05 00:00:00-04:00,287.6499938964844,298.1199951171875,286.3599853515625,294.3699951171875,33865500,0.0,0.0,42.59123583484782,19.31358651050526
11,2023-07-06 00:00:00-04:00,295.8900146484375,298.1199951171875,291.3099975585937,291.989990234375,47600500,0.0,0.0,51.76971251108924,30.132295177366586
12,2023-07-07 00:00:00-04:00,292.17999267578125,296.20001220703125,288.6600036621094,290.5299987792969,25546200,0.0,0.0,55.51703965725102,38.593876670661395
13,2023-07-10 00:00:00-04:00,295.54998779296875,298.1300048828125,287.04998779296875,294.1000061035156,37058300,0.0,0.0,62.659726959887244,46.615826767070004
14,2023-07-11 00:00:00-04:00,293.8999938964844,300.17999267578125,291.8999938964844,298.2900085449219,27585900,0.0,0.0,71.87408327537555,55.03524560317185
15,2023-07-12 00:00:00-04:00,301.75,309.45001220703125,300.1000061035156,309.3399963378906,36677100,0.0,0.0,81.12187861406107,63.73078994013492
16,2023-07-13 00:00:00-04:00,313.6199951171875,316.239990234375,310.2900085449219,313.4100036621094,30281000,0.0,0.0,84.4500051487171,70.6371950096623
17,2023-07-14 00:00:00-04:00,311.7900085449219,314.8800048828125,307.3599853515625,308.8699951171875,22576000,0.0,0.0,81.80706635796062,74.36048545909507
18,2023-07-17 00:00:00-04:00,307.5400085449219,311.7099914550781,304.7099914550781,310.6199951171875,25323100,0.0,0.0,81.60186150905389,76.77427747574801
19,2023-07-18 00:00:00-04:00,310.8800048828125,314.20001220703125,307.6199951171875,312.04998779296875,20764600,0.0,0.0,82.94982831794528,78.83279442314709
20,2023-07-19 00:00:00-04:00,313.0299987792969,318.67999267578125,310.5199890136719,316.010009765625,21763700,0.0,0.0,85.81945294124635,81.16168059584685
21,2023-07-20 00:00:00-04:00,313.5,315.5400085449219,302.2200012207031,302.5199890136719,23836900,0.0,0.0,73.51605518304154,78.61313879157841
22,2023-07-21 00:00:00-04:00,304.57000732421875,305.4599914550781,291.20001220703125,294.260009765625,42089700,0.0,0.0,52.72249352507323,69.98292370274335
23,2023-07-24 00:00:00-04:00,295.7799987792969,297.5199890136719,288.29998779296875,291.6099853515625,24915700,0.0,0.0,38.78010104501908,59.58198281683526
24,2023-07-25 00:00:00-04:00,295.19000244140625,298.29998779296875,291.8599853515625,294.4700012207031,19585600,0.0,0.0,32.62321903776098,50.5957282238105
25,2023-07-26 00:00:00-04:00,301.19000244140625,301.7699890136719,291.8999938964844,298.57000732421875,47256900,0.0,0.0,33.017210629744724,44.7362223591219
26,2023-07-27 00:00:00-04:00,325.1199951171875,325.3500061035156,309.8399963378906,311.7099914550781,64229200,0.0,0.0,43.07309506905631,44.1818465957667
27,2023-07-28 00:00:00-04:00,316.8800048828125,326.20001220703125,314.25,325.4800109863281,39220300,0.0,0.0,61.41548399775269,49.926392396428696
28,2023-07-31 00:00:00-04:00,323.69000244140625,325.6600036621094,317.5899963378906,318.6000061035156,25799600,0.0,0.0,67.5927314533664,55.8151720820746
29,2023-08-01 00:00:00-04:00,317.5400085449219,324.1400146484375,314.6600036621094,322.7099914550781,22817900,0.0,0.0,75.32565693743678,62.318667033861985
30,2023-08-02 00:00:00-04:00,318.0,318.3900146484375,310.6499938964844,314.3099975585937,20461100,0.0,0.0,73.09308792377435,65.91014066383276
31,2023-08-03 00:00:00-04:00,309.92999267578125,315.95001220703125,309.92999267578125,313.19000244140625,15180200,0.0,0.0,70.61966513742766,67.47998215503105
32,2023-08-04 00:00:00-04:00,314.9599914550781,318.4100036621094,310.20001220703125,310.7300109863281,17600200,0.0,0.0,65.39661900012561,66.78552777006257
33,2023-08-07 00:00:00-04:00,313.2300109863281,317.07000732421875,310.4599914550781,316.5599975585937,16236500,0.0,0.0,67.56275134288131,67.04460229433548
34,2023-08-08 00:00:00-04:00,314.3999938964844,317.8900146484375,310.1099853515625,312.6400146484375,15183500,0.0,0.0,50.74683747745044,61.612014022040455
35,2023-08-09 00:00:00-04:00,312.8800048828125,313.6300048828125,302.8500061035156,305.2099914550781,19955800,0.0,0.0,37.200225319984966,53.47475112135529
36,2023-08-10 00:00:00-04:00,307.94000244140625,312.3399963378906,303.8699951171875,305.739990234375,14358900,0.0,0.0,29.023421351977397,45.324307864895985
37,2023-08-11 00:00:00-04:00,302.57000732421875,304.7200012207031,300.3599853515625,301.6400146484375,13967800,0.0,0.0,21.1432112628061,37.26394233086602
38,2023-08-14 00:00:00-04:00,300.9800109863281,306.2099914550781,298.25,306.19000244140625,15641900,0.0,0.0,27.223782705440836,33.91722245572429
39,2023-08-15 00:00:00-04:00,306.1400146484375,307.2300109863281,300.0299987792969,301.95001220703125,11623600,0.0,0.0,24.266932410300218,30.7004591072496
40,2023-08-16 00:00:00-04:00,300.20001220703125,301.0799865722656,294.2799987792969,294.2900085449219,18547700,0.0,0.0,16.191782490413544,25.864233568304243
41,2023-08-17 00:00:00-04:00,293.04998779296875,296.04998779296875,284.95001220703125,285.0899963378906,23950100,0.0,0.0,10.936177317515327,20.88821481804127
42,2023-08-18 00:00:00-04:00,279.0299987792969,285.69000244140625,274.3800048828125,283.25,34061200,0.0,0.0,14.086152323648992,18.620860653243845
43,2023-08-21 00:00:00-04:00,283.45001220703125,290.5,281.8500061035156,289.8999938964844,20181500,0.0,0.0,22.571225976846144,19.93764909444461
44,2023-08-22 00:00:00-04:00,292.54998779296875,292.8999938964844,286.75,287.6000061035156,12999900,0.0,0.0,26.656198593424214,22.177165594104476
45,2023-08-23 00:00:00-04:00,288.5,297.3999938964844,287.6700134277344,294.239990234375,18287000,0.0,0.0,37.9229874555721,27.42577288126035
46,2023-08-24 00:00:00-04:00,298.5,299.4599914550781,286.6400146484375,286.75,18360900,0.0,0.0,37.833988409090935,30.89517805720388
47,2023-08-25 00:00:00-04:00,286.1300048828125,288.3900146484375,276.0299987792969,285.5,23701400,0.0,0.0,36.50626426775281,32.765540127386856
48,2023-08-28 00:00:00-04:00,288.0,291.45001220703125,285.79998779296875,290.260009765625,14239300,0.0,0.0,44.162747680550666,36.56460931177479
49,2023-08-29 00:00:00-04:00,288.5799865722656,299.1499938964844,288.17999267578125,297.989990234375,20844500,0.0,0.0,60.82141444554457,44.650211023031375
50,2023-08-30 00:00:00-04:00,297.1700134277344,298.2900085449219,293.42999267578125,295.1000061035156,17717000,0.0,0.0,68.08616932483017,52.46219712363097
51,2023-08-31 00:00:00-04:00,295.79998779296875,301.1000061035156,295.6600036621094,295.8900146484375,17229900,0.0,0.0,71.79685595864123,58.907083401967725
