,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,K,D
0,2023-06-20 00:00:00-04:00,123.53500366210938,125.1750030517578,122.83000183105467,123.8499984741211,22698000,0.0,0.0,0.0,0.0
1,2023-06-21 00:00:00-04:00,123.23500061035156,123.41000366210938,120.86000061035156,121.26000213623048,22612000,0.0,0.0,0.0,0.0
2,2023-06-22 00:00:00-04:00,120.66000366210938,123.93499755859376,119.5999984741211,123.87000274658205,20781900,0.0,0.0,0.0,0.0
3,2023-06-23 00:00:00-04:00,122.04000091552734,123.44000244140624,121.86000061035156,123.0199966430664,29542900,0.0,0.0,0.0,0.0
4,2023-06-26 00:00:00-04:00,121.46600341796876,122.72000122070312,118.98999786376952,119.08999633789062,23185000,0.0,0.0,0.0,0.0
5,2023-06-27 00:00:00-04:00,117.83999633789062,119.8949966430664,116.91000366210938,119.01000213623048,27221700,0.0,0.0,0.0,0.0
6,2023-06-28 00:00:00-04:00,117.95999908447266,121.2699966430664,117.5999984741211,121.08000183105467,19753100,0.0,0.0,0.0,0.0
7,2023-06-29 00:00:00-04:00,120.08999633789062,120.91000366210938,119.20999908447266,120.01000213623048,18517500,0.0,0.0,0.0,0.0
8,2023-06-30 00:00:00-04:00,121.0999984741211,122.02999877929688,120.87999725341795,120.97000122070312,23865800,0.0,0.0,0.0,0.0
9,2023-07-03 00:00:00-04:00,120.31999969482422,121.0199966430664,119.70500183105467,120.55999755859376,13888300,0.0,0.0,17.319084544263227,5.7730281814210755
10,2023-07-05 00:00:00-04:00,120.05999755859376,123.37000274658205,120.05999755859376,122.62999725341795,17830300,0.0,0.0,38.68721204968724,16.744422804176462
11,2023-07-06 00:00:00-04:00,120.63999938964844,121.1500015258789,119.25,120.93000030517578,17732500,0.0,0.0,46.31213521309138,26.600326940481434
12,2023-07-07 00:00:00-04:00,120.88999938964844,121.75,120.08999633789062,120.13999938964844,20982400,0.0,0.0,47.541403791711005,33.58068589089129
13,2023-07-10 00:00:00-04:00,119.06999969482422,119.06999969482422,116.63999938964844,116.87000274658205,32960100,0.0,0.0,32.83346306375415,33.33161161517891
14,2023-07-11 00:00:00-04:00,116.76000213623048,118.2249984741211,115.83000183105467,117.70999908447266,18286600,0.0,0.0,30.20019122527737,32.28780481854506
15,2023-07-12 00:00:00-04:00,119.3000030517578,120.95999908447266,119.0,119.62000274658205,22059600,0.0,0.0,36.888546826290906,33.82138548779368
16,2023-07-13 00:00:00-04:00,121.54000091552734,125.33499908447266,121.05999755859376,124.83000183105467,31535900,0.0,0.0,56.154709284008256,41.26582675319854
17,2023-07-14 00:00:00-04:00,125.12999725341795,127.08999633789062,124.9000015258789,125.6999969482422,20482800,0.0,0.0,66.65494512433993,49.72886621024567
18,2023-07-17 00:00:00-04:00,126.05999755859376,127.27999877929688,124.5,125.05999755859376,20675300,0.0,0.0,71.30707604388857,56.92160282145997
19,2023-07-18 00:00:00-04:00,124.90499877929688,124.98999786376952,123.3000030517578,124.08000183105467,21071200,0.0,0.0,71.55552434618882,61.79957666303625
20,2023-07-19 00:00:00-04:00,124.79000091552734,125.47000122070312,122.47000122070312,122.77999877929688,22313800,0.0,0.0,67.93657605792176,63.84524312799808
21,2023-07-20 00:00:00-04:00,122.12000274658205,124.6999969482422,118.68499755859376,119.52999877929688,27541700,0.0,0.0,56.0625148520037,61.25100036933328
22,2023-07-21 00:00:00-04:00,120.87000274658205,121.3000030517578,119.06999969482422,120.30999755859376,56498100,0.0,0.0,50.41721345763415,57.63973806543357
23,2023-07-24 00:00:00-04:00,121.9260025024414,123.3499984741211,121.37999725341795,121.87999725341795,22276100,0.0,0.0,46.00239765143451,53.76062459410054
24,2023-07-25 00:00:00-04:00,121.87999725341795,123.69000244140624,121.52999877929688,122.79000091552734,31820800,0.0,0.0,46.588384449109924,51.36987787910367
25,2023-07-26 00:00:00-04:00,130.36000061035156,131.3699951171875,128.7100067138672,129.66000366210938,46216900,0.0,0.0,59.89878163329167,54.21284579716633
26,2023-07-27 00:00:00-04:00,131.8000030517578,133.60000610351562,129.17999267578125,129.8699951171875,35931600,0.0,0.0,64.92970770328404,57.78513309920556
27,2023-07-28 00:00:00-04:00,130.97000122070312,134.07000732421875,130.9199981689453,133.00999450683594,26971000,0.0,0.0,74.32316957157434,63.29781192332848
28,2023-07-31 00:00:00-04:00,133.00999450683594,133.8300018310547,132.1300048828125,133.11000061035156,18381900,0.0,0.0,80.80215182032255,69.13259188899316
29,2023-08-01 00:00:00-04:00,130.85499572753906,132.9199981689453,130.75,131.88999938964844,22154300,0.0,0.0,82.47820510085918,73.58112962628184
30,2023-08-02 00:00:00-04:00,129.83999633789062,130.4199981689453,127.8499984741211,128.63999938964844,22705800,0.0,0.0,76.25212523895755,74.47146149717373
31,2023-08-03 00:00:00-04:00,128.3699951171875,129.77000427246094,127.7750015258789,128.77000427246094,15018100,0.0,0.0,70.2463633831776,73.06309545917502
32,2023-08-04 00:00:00-04:00,129.60000610351562,131.92999267578125,128.31500244140625,128.5399932861328,20509500,0.0,0.0,65.46458709898232,70.53025933911078
33,2023-08-07 00:00:00-04:00,129.50999450683594,132.05999755859375,129.42999267578125,131.94000244140625,17621000,0.0,0.0,65.69758324013904,68.9193673061202
34,2023-08-08 00:00:00-04:00,130.97999572753906,131.94000244140625,130.1300048828125,131.83999633789062,16836000,0.0,0.0,65.32336138560785,67.72069866594941
35,2023-08-09 00:00:00-04:00,132.19000244140625,132.47000122070312,129.5050048828125,130.14999389648438,17745200,0.0,0.0,56.12497421998544,63.85545718396142
36,2023-08-10 00:00:00-04:00,131.97000122070312,132.64700317382812,130.03500366210938,130.2100067138672,17855700,0.0,0.0,50.82157689679461,59.51083042157248
37,2023-08-11 00:00:00-04:00,129.20199584960938,130.44000244140625,128.75,130.1699981689453,15191500,0.0,0.0,49.397722503398896,56.13979444884795
38,2023-08-14 00:00:00-04:00,129.85000610351562,131.91000366210938,129.58999633789062,131.8300018310547,17526200,0.0,0.0,60.67537639783497,57.65165509851029
39,2023-08-15 00:00:00-04:00,131.58999633789062,131.99000549316406,129.81900024414062,130.27000427246094,14769200,0.0,0.0,57.52059783015274,57.6079693423911
40,2023-08-16 00:00:00-04:00,129.27999877929688,130.8979949951172,128.4600067138672,129.11000061035156,17548400,0.0,0.0,44.46431694781068,53.22675187753096
41,2023-08-17 00:00:00-04:00,130.4499969482422,132.49099731445312,129.85000610351562,130.4600067138672,23665600,0.0,0.0,45.56519060725999,50.672898120773965
42,2023-08-18 00:00:00-04:00,129.05999755859375,129.8300018310547,127.0,128.11000061035156,23619400,0.0,0.0,36.92894524333525,46.09158049496105
43,2023-08-21 00:00:00-04:00,127.8499984741211,129.25999450683594,127.16000366210938,128.92999267578125,21851100,0.0,0.0,36.01172697500193,42.73162932164134
44,2023-08-22 00:00:00-04:00,129.1300048828125,130.9499969482422,128.9250030517578,129.69000244140625,15569400,0.0,0.0,39.88646109486125,41.78323991271464
45,2023-08-23 00:00:00-04:00,130.85000610351562,134.07000732421875,130.50999450683594,133.2100067138672,26497000,0.0,0.0,55.86961753599662,46.4786991204753
46,2023-08-24 00:00:00-04:00,134.7270050048828,134.97000122070312,130.3000030517578,130.4199981689453,18680400,0.0,0.0,51.55004048669444,48.169146242548344
47,2023-08-25 00:00:00-04:00,130.13999938964844,131.39999389648438,128.0399932861328,130.69000244140625,20678100,0.0,0.0,49.799574779658535,48.71262242158507
48,2023-08-28 00:00:00-04:00,132.0800018310547,133.24000549316406,130.85000610351562,131.7899932861328,16715500,0.0,0.0,53.233144175509615,50.219463006226576
49,2023-08-29 00:00:00-04:00,132.9980010986328,137.2949981689453,132.97999572753906,135.49000549316406,30803300,0.0,0.0,62.977857823935835,54.472261278796324
