,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,K,D
0,2023-06-20 00:00:00-04:00,102.88802500873184,102.97648073510356,100.37185103029267,100.96157836914062,17514100,0.0,0.0,0.0,0.0
1,2023-06-21 00:00:00-04:00,100.74534580870662,102.83888053911822,100.5782577665872,102.0918960571289,13285700,0.0,0.0,0.0,0.0
2,2023-06-22 00:00:00-04:00,101.0795223027806,102.11155080013124,100.89277993092118,101.53165435791016,12455300,0.0,0.0,0.0,0.0
3,2023-06-23 00:00:00-04:00,100.83379894589282,101.05986496673113,99.88041028953032,100.64705657958984,17933600,0.0,0.0,0.0,0.0
4,2023-06-26 00:00:00-04:00,100.45047372973364,103.11408886033466,100.45047372973364,102.50469970703124,14283400,0.0,0.0,0.0,0.0
5,2023-06-27 00:00:00-04:00,102.26882079659084,102.819232024718,101.50216694468298,102.76026153564452,13227500,0.0,0.0,0.0,0.0
6,2023-06-28 00:00:00-04:00,102.52435847827132,104.00851152152,101.43335950261842,103.595703125,13084100,0.0,0.0,0.0,0.0
7,2023-06-29 00:00:00-04:00,103.85125353453004,104.90293634484316,103.33032008747136,104.87344360351562,11364400,0.0,0.0,0.0,0.0
8,2023-06-30 00:00:00-04:00,105.48283338166628,106.03324457562132,104.9815617592914,105.41403198242188,13542700,0.0,0.0,0.0,0.0
9,2023-07-03 00:00:00-04:00,105.649922865179,106.603319052574,105.2371144640771,105.62043762207033,7397000,0.0,0.0,28.460038825720602,9.486679608573533
10,2023-07-05 00:00:00-04:00,105.78752520042605,106.0725617138737,104.28371781817368,105.0798568725586,12491200,0.0,0.0,44.75310608113356,21.242155099426874
11,2023-07-06 00:00:00-04:00,103.29100830205084,103.91022841670085,100.67654753629756,101.1581573486328,17961400,0.0,0.0,36.17069286105283,26.21833435330219
12,2023-07-07 00:00:00-04:00,100.17527977937074,102.2196750806944,99.82144184264968,101.39405822753906,21926600,0.0,0.0,31.84329911409397,28.09332260689945
